t x y
31.17 -2.42694 -7.2431
31.18 -2.4164 -7.24874
31.19 -2.40586 -7.25435
31.2 -2.39531 -7.25995
31.21 -2.38476 -7.26554
31.22 -2.3742 -7.27111
31.23 -2.36363 -7.27666
31.24 -2.35306 -7.28219
31.25 -2.34249 -7.28771
31.26 -2.33191 -7.29322
31.27 -2.32132 -7.2987
31.28 -2.31073 -7.30417
31.29 -2.30013 -7.30963
31.3 -2.28953 -7.31507
31.31 -2.27893 -7.32049
31.32 -2.26831 -7.32589
31.33 -2.2577 -7.33128
31.34 -2.24708 -7.33666
31.35 -2.23645 -7.34201
31.36 -2.22582 -7.34735
31.37 -2.21518 -7.35268
31.38 -2.20454 -7.35799
31.39 -2.1939 -7.36328
31.4 -2.18324 -7.36855
31.41 -2.17259 -7.37381
31.42 -2.16193 -7.37906
31.43 -2.15126 -7.38428
31.44 -2.14059 -7.38949
31.45 -2.12992 -7.39469
31.46 -2.11924 -7.39987
31.47 -2.10855 -7.40503
31.48 -2.09787 -7.41017
31.49 -2.08717 -7.4153
31.5 -2.07648 -7.42042
31.51 -2.06577 -7.42551
31.52 -2.05507 -7.4306
31.53 -2.04435 -7.43566
31.54 -2.03364 -7.44071
31.55 -2.02292 -7.44574
31.56 -2.01219 -7.45076
31.57 -2.00147 -7.45576
31.58 -1.99073 -7.46074
31.59 -1.97999 -7.46571
31.6 -1.96925 -7.47066
31.61 -1.95851 -7.4756
31.62 -1.94776 -7.48051
31.63 -1.937 -7.48542
31.64 -1.92624 -7.4903
31.65 -1.91548 -7.49517
31.66 -1.90471 -7.50003
31.67 -1.89394 -7.50487
31.68 -1.88317 -7.50969
31.69 -1.87239 -7.51449
31.7 -1.8616 -7.51928
31.71 -1.85081 -7.52406
31.72 -1.84002 -7.52881
31.73 -1.82923 -7.53355
31.74 -1.81843 -7.53828
31.75 -1.80763 -7.54299
31.76 -1.79682 -7.54768
31.77 -1.78601 -7.55236
31.78 -1.77519 -7.55702
31.79 -1.76437 -7.56166
31.8 -1.75355 -7.56629
31.81 -1.74273 -7.5709
31.82 -1.7319 -7.5755
31.83 -1.72106 -7.58007
31.84 -1.71023 -7.58464
31.85 -1.69938 -7.58918
31.86 -1.68854 -7.59372
31.87 -1.67769 -7.59823
31.88 -1.66684 -7.60273
31.89 -1.65599 -7.60721
31.9 -1.64513 -7.61168
31.91 -1.63426 -7.61613
31.92 -1.6234 -7.62056
31.93 -1.61253 -7.62498
31.94 -1.60166 -7.62938
31.95 -1.59078 -7.63377
31.96 -1.5799 -7.63814
31.97 -1.56902 -7.64249
31.98 -1.55813 -7.64683
31.99 -1.54725 -7.65115
32 -1.53635 -7.65546
32.01 -1.52546 -7.65975
32.02 -1.51456 -7.66402
32.03 -1.50366 -7.66828
32.04 -1.49275 -7.67252
32.05 -1.48184 -7.67674
32.06 -1.47093 -7.68095
32.07 -1.46002 -7.68514
32.08 -1.4491 -7.68932
32.09 -1.43818 -7.69348
32.1 -1.42726 -7.69763
32.11 -1.41633 -7.70176
32.12 -1.4054 -7.70587
32.13 -1.39447 -7.70997
32.14 -1.38353 -7.71405
32.15 -1.3726 -7.71811
32.16 -1.36166 -7.72216
32.17 -1.35071 -7.72619
32.18 -1.33977 -7.73021
32.19 -1.32882 -7.73421
32.2 -1.31786 -7.73819
32.21 -1.30691 -7.74216
32.22 -1.29595 -7.74611
32.23 -1.28499 -7.75005
32.24 -1.27403 -7.75397
32.25 -1.26306 -7.75788
32.26 -1.2521 -7.76176
32.27 -1.24112 -7.76564
32.28 -1.23015 -7.76949
32.29 -1.21918 -7.77333
32.3 -1.2082 -7.77716
32.31 -1.19722 -7.78097
32.32 -1.18623 -7.78476
32.33 -1.17525 -7.78854
32.34 -1.16426 -7.7923
32.35 -1.15327 -7.79604
32.36 -1.14228 -7.79977
32.37 -1.13128 -7.80349
32.38 -1.12029 -7.80718
32.39 -1.10929 -7.81086
32.4 -1.09828 -7.81453
32.41 -1.08728 -7.81818
32.42 -1.07627 -7.82181
32.43 -1.06527 -7.82543
32.44 -1.05425 -7.82903
32.45 -1.04324 -7.83262
32.46 -1.03223 -7.83619
32.47 -1.02121 -7.83974
32.48 -1.01019 -7.84328
32.49 -0.99917 -7.8468
32.5 -0.988147 -7.85031
32.51 -0.977122 -7.8538
32.52 -0.966094 -7.85728
32.53 -0.955065 -7.86074
32.54 -0.944034 -7.86418
32.55 -0.933002 -7.86761
32.56 -0.921967 -7.87102
32.57 -0.91093 -7.87441
32.58 -0.899892 -7.87779
32.59 -0.888852 -7.88116
32.6 -0.87781 -7.88451
32.61 -0.866766 -7.88784
32.62 -0.85572 -7.89116
32.63 -0.844673 -7.89446
32.64 -0.833624 -7.89774
32.65 -0.822574 -7.90101
32.66 -0.811522 -7.90427
32.67 -0.800468 -7.9075
32.68 -0.789412 -7.91073
32.69 -0.778355 -7.91393
32.7 -0.767297 -7.91712
32.71 -0.756237 -7.9203
32.72 -0.745175 -7.92346
32.73 -0.734112 -7.9266
32.74 -0.723048 -7.92973
32.75 -0.711982 -7.93284
32.76 -0.700915 -7.93594
32.77 -0.689846 -7.93902
32.78 -0.678776 -7.94208
32.79 -0.667704 -7.94513
32.8 -0.656632 -7.94817
32.81 -0.645558 -7.95119
32.82 -0.634482 -7.95419
32.83 -0.623406 -7.95718
32.84 -0.612328 -7.96015
32.85 -0.601249 -7.9631
32.86 -0.590169 -7.96604
32.87 -0.579088 -7.96897
32.88 -0.568005 -7.97187
32.89 -0.556922 -7.97477
32.9 -0.545837 -7.97764
32.91 -0.534751 -7.98051
32.92 -0.523665 -7.98335
32.93 -0.512577 -7.98618
32.94 -0.501488 -7.989
32.95 -0.490398 -7.9918
32.96 -0.479308 -7.99458
32.97 -0.468216 -7.99735
32.98 -0.457123 -8.0001
32.99 -0.44603 -8.00284
33 -0.434936 -8.00556
33.01 -0.42384 -8.00827
33.02 -0.412744 -8.01096
33.03 -0.401648 -8.01363
33.04 -0.39055 -8.01629
33.05 -0.379452 -8.01894
33.06 -0.368353 -8.02157
33.07 -0.357253 -8.02418
33.08 -0.346153 -8.02678
33.09 -0.335051 -8.02936
33.1 -0.32395 -8.03192
33.11 -0.312847 -8.03448
33.12 -0.301744 -8.03701
33.13 -0.290641 -8.03953
33.14 -0.279537 -8.04204
33.15 -0.268432 -8.04453
33.16 -0.257327 -8.047
33.17 -0.246221 -8.04946
33.18 -0.235115 -8.0519
33.19 -0.224008 -8.05433
33.2 -0.212901 -8.05674
33.21 -0.201794 -8.05914
33.22 -0.190686 -8.06152
33.23 -0.179578 -8.06389
33.24 -0.168469 -8.06624
33.25 -0.157361 -8.06857
33.26 -0.146251 -8.07089
33.27 -0.135142 -8.0732
33.28 -0.124032 -8.07549
33.29 -0.112922 -8.07776
33.3 -0.101812 -8.08002
33.31 -0.090702 -8.08226
33.32 -0.0795915 -8.08449
33.33 -0.0684809 -8.0867
33.34 -0.0573701 -8.0889
33.35 -0.0462593 -8.09108
33.36 -0.0351483 -8.09325
33.37 -0.0240373 -8.0954
33.38 -0.0129262 -8.09754
33.39 -0.00181511 -8.09966
33.4 0.00929599 -8.10177
33.41 0.0204071 -8.10386
33.42 0.0315181 -8.10593
33.43 0.0426291 -8.10799
33.44 0.05374 -8.11004
33.45 0.0648508 -8.11207
33.46 0.0759615 -8.11408
33.47 0.087072 -8.11608
33.48 0.0981824 -8.11807
33.49 0.109293 -8.12004
33.5 0.120403 -8.12199
33.51 0.131512 -8.12393
33.52 0.142622 -8.12585
33.53 0.153731 -8.12776
33.54 0.16484 -8.12965
33.55 0.175949 -8.13153
33.56 0.187057 -8.1334
33.57 0.198165 -8.13524
33.58 0.209273 -8.13708
33.59 0.22038 -8.13889
33.6 0.231487 -8.1407
33.61 0.242593 -8.14249
33.62 0.253699 -8.14426
33.63 0.264805 -8.14602
33.64 0.27591 -8.14776
33.65 0.287014 -8.14949
33.66 0.298118 -8.1512
33.67 0.309221 -8.1529
33.68 0.320324 -8.15458
33.69 0.331426 -8.15625
33.7 0.342528 -8.1579
33.71 0.353629 -8.15954
33.72 0.364729 -8.16116
33.73 0.375829 -8.16277
33.74 0.386928 -8.16436
33.75 0.398026 -8.16594
33.76 0.409124 -8.1675
33.77 0.420221 -8.16905
33.78 0.431317 -8.17058
33.79 0.442412 -8.1721
33.8 0.453507 -8.1736
33.81 0.4646 -8.17509
33.82 0.475693 -8.17656
33.83 0.486785 -8.17802
33.84 0.497876 -8.17946
33.85 0.508966 -8.18089
33.86 0.520055 -8.18231
33.87 0.531143 -8.1837
33.88 0.542231 -8.18509
33.89 0.553317 -8.18646
33.9 0.564402 -8.18781
33.91 0.575487 -8.18915
33.92 0.58657 -8.19048
33.93 0.597652 -8.19179
33.94 0.608733 -8.19308
33.95 0.619813 -8.19436
33.96 0.630892 -8.19563
33.97 0.64197 -8.19688
33.98 0.653046 -8.19812
33.99 0.664122 -8.19934
34 0.675196 -8.20054
34.01 0.686269 -8.20174
34.02 0.697341 -8.20291
34.03 0.708411 -8.20408
34.04 0.719481 -8.20522
34.05 0.730549 -8.20636
34.06 0.741615 -8.20747
34.07 0.752681 -8.20858
34.08 0.763745 -8.20967
34.09 0.774807 -8.21074
34.1 0.785869 -8.2118
34.11 0.796928 -8.21285
34.12 0.807987 -8.21388
34.13 0.819044 -8.21489
34.14 0.8301 -8.2159
34.15 0.841154 -8.21688
34.16 0.852206 -8.21786
34.17 0.863257 -8.21881
34.18 0.874307 -8.21976
34.19 0.885355 -8.22068
34.2 0.896401 -8.2216
34.21 0.907446 -8.2225
34.22 0.918489 -8.22338
34.23 0.929531 -8.22425
34.24 0.940571 -8.22511
34.25 0.951609 -8.22595
34.26 0.962646 -8.22678
34.27 0.973681 -8.22759
34.28 0.984714 -8.22839
34.29 0.995746 -8.22917
34.3 1.00678 -8.22994
34.31 1.0178 -8.2307
34.32 1.02883 -8.23144
34.33 1.03985 -8.23216
34.34 1.05088 -8.23287
34.35 1.0619 -8.23357
34.36 1.07292 -8.23425
34.37 1.08393 -8.23492
34.38 1.09495 -8.23558
34.39 1.10596 -8.23622
34.4 1.11697 -8.23684
34.41 1.12798 -8.23745
34.42 1.13899 -8.23805
34.43 1.15 -8.23863
34.44 1.161 -8.2392
34.45 1.172 -8.23975
34.46 1.183 -8.24029
34.47 1.194 -8.24082
34.48 1.20499 -8.24133
34.49 1.21598 -8.24182
34.5 1.22698 -8.24231
34.51 1.23796 -8.24277
34.52 1.24895 -8.24323
34.53 1.25994 -8.24367
34.54 1.27092 -8.24409
34.55 1.2819 -8.2445
34.56 1.29288 -8.2449
34.57 1.30385 -8.24528
34.58 1.31483 -8.24565
34.59 1.3258 -8.24601
34.6 1.33677 -8.24635
34.61 1.34773 -8.24667
34.62 1.3587 -8.24698
34.63 1.36966 -8.24728
34.64 1.38062 -8.24757
34.65 1.39158 -8.24784
34.66 1.40253 -8.24809
34.67 1.41349 -8.24833
34.68 1.42444 -8.24856
34.69 1.43538 -8.24877
34.7 1.44633 -8.24897
34.71 1.45727 -8.24916
34.72 1.46821 -8.24933
34.73 1.47915 -8.24949
34.74 1.49009 -8.24963
34.75 1.50102 -8.24976
34.76 1.51195 -8.24987
34.77 1.52288 -8.24997
34.78 1.5338 -8.25006
34.79 1.54472 -8.25013
34.8 1.55564 -8.25019
34.81 1.56656 -8.25024
34.82 1.57748 -8.25027
34.83 1.58839 -8.25029
34.84 1.5993 -8.25029
34.85 1.6102 -8.25028
34.86 1.62111 -8.25026
34.87 1.63201 -8.25022
34.88 1.64291 -8.25017
34.89 1.6538 -8.2501
34.9 1.6647 -8.25002
34.91 1.67559 -8.24993
34.92 1.68647 -8.24982
34.93 1.69736 -8.2497
34.94 1.70824 -8.24956
34.95 1.71912 -8.24942
34.96 1.73 -8.24925
34.97 1.74087 -8.24908
34.98 1.75174 -8.24889
34.99 1.76261 -8.24868
35 1.77347 -8.24847
35.01 1.78433 -8.24823
35.02 1.79519 -8.24799
35.03 1.80605 -8.24773
35.04 1.8169 -8.24746
35.05 1.82775 -8.24717
35.06 1.83859 -8.24687
35.07 1.84944 -8.24656
35.08 1.86028 -8.24623
35.09 1.87112 -8.24589
35.1 1.88195 -8.24554
35.11 1.89278 -8.24517
35.12 1.90361 -8.24479
35.13 1.91443 -8.24439
35.14 1.92525 -8.24398
35.15 1.93607 -8.24356
35.16 1.94689 -8.24312
35.17 1.9577 -8.24267
35.18 1.96851 -8.24221
35.19 1.97931 -8.24173
35.2 1.99012 -8.24124
35.21 2.00092 -8.24074
35.22 2.01171 -8.24022
35.23 2.0225 -8.23969
35.24 2.03329 -8.23915
35.25 2.04408 -8.23859
35.26 2.05486 -8.23802
35.27 2.06564 -8.23743
35.28 2.07642 -8.23683
35.29 2.08719 -8.23622
35.3 2.09796 -8.2356
35.31 2.10872 -8.23496
35.32 2.11948 -8.23431
35.33 2.13024 -8.23364
35.34 2.141 -8.23296
35.35 2.15175 -8.23227
35.36 2.1625 -8.23157
35.37 2.17324 -8.23085
35.38 2.18398 -8.23012
35.39 2.19472 -8.22937
35.4 2.20546 -8.22861
35.41 2.21619 -8.22784
35.42 2.22691 -8.22705
35.43 2.23764 -8.22626
35.44 2.24836 -8.22544
35.45 2.25907 -8.22462
35.46 2.26978 -8.22378
35.47 2.28049 -8.22293
35.48 2.2912 -8.22206
35.49 2.3019 -8.22118
35.5 2.3126 -8.22029
35.51 2.32329 -8.21939
35.52 2.33398 -8.21847
35.53 2.34467 -8.21754
35.54 2.35535 -8.2166
35.55 2.36603 -8.21564
35.56 2.37671 -8.21467
35.57 2.38738 -8.21369
35.58 2.39805 -8.21269
35.59 2.40871 -8.21168
35.6 2.41937 -8.21066
35.61 2.43003 -8.20962
35.62 2.44068 -8.20857
35.63 2.45133 -8.20751
35.64 2.46197 -8.20643
35.65 2.47261 -8.20535
35.66 2.48325 -8.20424
35.67 2.49388 -8.20313
35.68 2.50451 -8.202
35.69 2.51513 -8.20086
35.7 2.52575 -8.19971
35.71 2.53637 -8.19854
35.72 2.54698 -8.19736
35.73 2.55759 -8.19617
35.74 2.5682 -8.19497
35.75 2.5788 -8.19375
35.76 2.58939 -8.19252
35.77 2.59999 -8.19127
35.78 2.61057 -8.19002
35.79 2.62116 -8.18875
35.8 2.63174 -8.18746
35.81 2.64232 -8.18617
35.82 2.65289 -8.18486
35.83 2.66345 -8.18354
35.84 2.67402 -8.1822
35.85 2.68458 -8.18086
35.86 2.69513 -8.1795
35.87 2.70568 -8.17813
35.88 2.71623 -8.17674
35.89 2.72677 -8.17534
35.9 2.73731 -8.17393
35.91 2.74784 -8.17251
35.92 2.75837 -8.17107
35.93 2.7689 -8.16962
35.94 2.77942 -8.16816
35.95 2.78994 -8.16669
35.96 2.80045 -8.1652
35.97 2.81096 -8.1637
35.98 2.82146 -8.16219
35.99 2.83196 -8.16066
36 2.84245 -8.15912
36.01 2.85295 -8.15757
36.02 2.86343 -8.15601
36.03 2.87391 -8.15443
36.04 2.88439 -8.15284
36.05 2.89486 -8.15124
36.06 2.90533 -8.14963
36.07 2.91579 -8.148
36.08 2.92625 -8.14636
36.09 2.93671 -8.14471
36.1 2.94716 -8.14305
36.11 2.9576 -8.14137
36.12 2.96805 -8.13968
36.13 2.97848 -8.13798
36.14 2.98891 -8.13627
36.15 2.99934 -8.13454
36.16 3.00976 -8.1328
36.17 3.02018 -8.13105
36.18 3.0306 -8.12929
36.19 3.041 -8.12751
36.2 3.05141 -8.12572
36.21 3.06181 -8.12392
36.22 3.0722 -8.12211
36.23 3.08259 -8.12028
36.24 3.09298 -8.11844
36.25 3.10336 -8.11659
36.26 3.11373 -8.11473
36.27 3.12411 -8.11285
36.28 3.13447 -8.11097
36.29 3.14483 -8.10907
36.3 3.15519 -8.10715
36.31 3.16554 -8.10523
36.32 3.17589 -8.10329
36.33 3.18623 -8.10134
36.34 3.19657 -8.09938
36.35 3.2069 -8.09741
36.36 3.21723 -8.09542
36.37 3.22756 -8.09342
36.38 3.23787 -8.09141
36.39 3.24819 -8.08939
36.4 3.2585 -8.08735
36.41 3.2688 -8.0853
36.42 3.2791 -8.08324
36.43 3.28939 -8.08117
36.44 3.29968 -8.07909
36.45 3.30996 -8.07699
36.46 3.32024 -8.07488
36.47 3.33052 -8.07276
36.48 3.34078 -8.07063
36.49 3.35105 -8.06849
36.5 3.36131 -8.06633
36.51 3.37156 -8.06416
36.52 3.38181 -8.06198
36.53 3.39205 -8.05979
36.54 3.40229 -8.05758
36.55 3.41253 -8.05537
36.56 3.42275 -8.05314
36.57 3.43298 -8.0509
36.58 3.4432 -8.04864
36.59 3.45341 -8.04638
36.6 3.46362 -8.0441
36.61 3.47382 -8.04181
36.62 3.48402 -8.03951
36.63 3.49421 -8.0372
36.64 3.5044 -8.03487
36.65 3.51458 -8.03254
36.66 3.52475 -8.03019
36.67 3.53493 -8.02783
36.68 3.54509 -8.02545
36.69 3.55525 -8.02307
36.7 3.56541 -8.02067
36.71 3.57556 -8.01826
36.72 3.58571 -8.01584
36.73 3.59584 -8.01341
36.74 3.60598 -8.01097
36.75 3.61611 -8.00851
36.76 3.62623 -8.00605
36.77 3.63635 -8.00357
36.78 3.64646 -8.00108
36.79 3.65657 -7.99857
36.8 3.66668 -7.99606
36.81 3.67677 -7.99353
36.82 3.68686 -7.99099
36.83 3.69695 -7.98845
36.84 3.70703 -7.98588
36.85 3.71711 -7.98331
36.86 3.72718 -7.98073
36.87 3.73724 -7.97813
36.88 3.7473 -7.97552
36.89 3.75735 -7.9729
36.9 3.7674 -7.97027
36.91 3.77745 -7.96763
36.92 3.78748 -7.96497
36.93 3.79751 -7.96231
36.94 3.80754 -7.95963
36.95 3.81756 -7.95694
36.96 3.82758 -7.95424
36.97 3.83758 -7.95153
36.98 3.84759 -7.9488
36.99 3.85759 -7.94607
37 3.86758 -7.94332
37.01 3.87757 -7.94056
37.02 3.88755 -7.93779
37.03 3.89752 -7.93501
37.04 3.90749 -7.93222
37.05 3.91746 -7.92941
37.06 3.92742 -7.92659
37.07 3.93737 -7.92377
37.08 3.94732 -7.92093
37.09 3.95726 -7.91808
37.1 3.9672 -7.91522
37.11 3.97713 -7.91234
37.12 3.98705 -7.90946
37.13 3.99697 -7.90656
37.14 4.00688 -7.90365
37.15 4.01679 -7.90074
37.16 4.02669 -7.89781
37.17 4.03659 -7.89486
37.18 4.04648 -7.89191
37.19 4.05636 -7.88895
37.2 4.06624 -7.88597
37.21 4.07611 -7.88299
37.22 4.08598 -7.87999
37.23 4.09584 -7.87698
37.24 4.1057 -7.87396
37.25 4.11555 -7.87093
37.26 4.12539 -7.86788
37.27 4.13523 -7.86483
37.28 4.14506 -7.86176
37.29 4.15488 -7.85869
37.3 4.1647 -7.8556
37.31 4.17452 -7.8525
37.32 4.18433 -7.84939
37.33 4.19413 -7.84627
37.34 4.20392 -7.84314
37.35 4.21371 -7.83999
37.36 4.2235 -7.83684
37.37 4.23328 -7.83367
37.38 4.24305 -7.8305
37.39 4.25281 -7.82731
37.4 4.26257 -7.82411
37.41 4.27233 -7.8209
37.42 4.28208 -7.81768
37.43 4.29182 -7.81444
37.44 4.30155 -7.8112
37.45 4.31128 -7.80795
37.46 4.32101 -7.80468
37.47 4.33073 -7.80141
37.48 4.34044 -7.79812
37.49 4.35014 -7.79482
37.5 4.35984 -7.79151
37.51 4.36954 -7.78819
37.52 4.37922 -7.78486
37.53 4.3889 -7.78152
37.54 4.39858 -7.77817
37.55 4.40825 -7.7748
37.56 4.41791 -7.77143
37.57 4.42757 -7.76804
37.58 4.43722 -7.76465
37.59 4.44686 -7.76124
37.6 4.4565 -7.75782
37.61 4.46613 -7.75439
37.62 4.47575 -7.75095
37.63 4.48537 -7.7475
37.64 4.49499 -7.74404
37.65 4.50459 -7.74057
37.66 4.51419 -7.73708
37.67 4.52379 -7.73359
37.68 4.53337 -7.73009
37.69 4.54296 -7.72657
37.7 4.55253 -7.72305
37.71 4.5621 -7.71951
37.72 4.57166 -7.71596
37.73 4.58122 -7.7124
37.74 4.59077 -7.70884
37.75 4.60031 -7.70526
37.76 4.60985 -7.70167
37.77 4.61938 -7.69807
37.78 4.6289 -7.69445
37.79 4.63842 -7.69083
37.8 4.64793 -7.6872
37.81 4.65744 -7.68356
37.82 4.66693 -7.6799
37.83 4.67643 -7.67624
37.84 4.68591 -7.67256
37.85 4.69539 -7.66888
37.86 4.70486 -7.66518
37.87 4.71433 -7.66148
37.88 4.72379 -7.65776
37.89 4.73324 -7.65403
37.9 4.74269 -7.65029
37.91 4.75213 -7.64654
37.92 4.76157 -7.64278
37.93 4.77099 -7.63902
37.94 4.78041 -7.63524
37.95 4.78983 -7.63144
37.96 4.79924 -7.62764
37.97 4.80864 -7.62383
37.98 4.81803 -7.62001
37.99 4.82742 -7.61618
38 4.8368 -7.61234
38.01 4.84618 -7.60848
38.02 4.85554 -7.60462
38.03 4.86491 -7.60075
38.04 4.87426 -7.59686
38.05 4.88361 -7.59297
38.06 4.89295 -7.58906
38.07 4.90229 -7.58515
38.08 4.91161 -7.58122
38.09 4.92094 -7.57729
38.1 4.93025 -7.57334
38.11 4.93956 -7.56939
38.12 4.94886 -7.56542
38.13 4.95816 -7.56144
38.14 4.96744 -7.55746
38.15 4.97673 -7.55346
38.16 4.986 -7.54945
38.17 4.99527 -7.54544
38.18 5.00453 -7.54141
38.19 5.01379 -7.53737
38.2 5.02303 -7.53332
38.21 5.03227 -7.52926
38.22 5.04151 -7.5252
38.23 5.05074 -7.52112
38.24 5.05996 -7.51703
38.25 5.06917 -7.51293
38.26 5.07838 -7.50882
38.27 5.08758 -7.5047
38.28 5.09677 -7.50058
38.29 5.10596 -7.49644
38.3 5.11514 -7.49229
38.31 5.12431 -7.48813
38.32 5.13348 -7.48396
38.33 5.14264 -7.47978
38.34 5.15179 -7.47559
38.35 5.16094 -7.47139
38.36 5.17007 -7.46718
38.37 5.17921 -7.46297
38.38 5.18833 -7.45874
38.39 5.19745 -7.4545
38.4 5.20656 -7.45025
38.41 5.21566 -7.44599
38.42 5.22476 -7.44172
38.43 5.23385 -7.43744
38.44 5.24293 -7.43316
38.45 5.25201 -7.42886
38.46 5.26108 -7.42455
38.47 5.27014 -7.42023
38.48 5.2792 -7.4159
38.49 5.28825 -7.41157
38.5 5.29729 -7.40722
38.51 5.30632 -7.40286
38.52 5.31535 -7.3985
38.53 5.32437 -7.39412
38.54 5.33338 -7.38973
38.55 5.34239 -7.38534
38.56 5.35139 -7.38093
38.57 5.36038 -7.37651
38.58 5.36936 -7.37209
38.59 5.37834 -7.36765
38.6 5.38731 -7.36321
38.61 5.39628 -7.35875
38.62 5.40523 -7.35429
38.63 5.41418 -7.34982
38.64 5.42312 -7.34533
38.65 5.43206 -7.34084
38.66 5.44099 -7.33634
38.67 5.44991 -7.33182
38.68 5.45882 -7.3273
38.69 5.46773 -7.32277
38.7 5.47663 -7.31823
38.71 5.48552 -7.31368
38.72 5.49441 -7.30912
38.73 5.50328 -7.30455
38.74 5.51215 -7.29997
38.75 5.52102 -7.29538
38.76 5.52987 -7.29078
38.77 5.53872 -7.28617
38.78 5.54757 -7.28155
38.79 5.5564 -7.27692
38.8 5.56523 -7.27229
38.81 5.57405 -7.26764
38.82 5.58286 -7.26299
38.83 5.59167 -7.25832
38.84 5.60046 -7.25365
38.85 5.60926 -7.24896
38.86 5.61804 -7.24427
38.87 5.62682 -7.23957
38.88 5.63559 -7.23485
38.89 5.64435 -7.23013
38.9 5.6531 -7.2254
38.91 5.66185 -7.22066
38.92 5.67059 -7.21591
38.93 5.67932 -7.21115
38.94 5.68805 -7.20638
38.95 5.69677 -7.20161
38.96 5.70548 -7.19682
38.97 5.71418 -7.19202
38.98 5.72287 -7.18722
38.99 5.73156 -7.1824
39 5.74024 -7.17758
39.01 5.74892 -7.17275
39.02 5.75758 -7.1679
39.03 5.76624 -7.16305
39.04 5.77489 -7.15819
39.05 5.78354 -7.15332
39.06 5.79218 -7.14844
39.07 5.8008 -7.14355
39.08 5.80943 -7.13866
39.09 5.81804 -7.13375
39.1 5.82665 -7.12883
39.11 5.83525 -7.12391
39.12 5.84384 -7.11897
39.13 5.85242 -7.11403
39.14 5.861 -7.10908
39.15 5.86957 -7.10412
39.16 5.87813 -7.09915
39.17 5.88669 -7.09417
39.18 5.89523 -7.08918
39.19 5.90377 -7.08418
39.2 5.9123 -7.07917
39.21 5.92083 -7.07416
39.22 5.92934 -7.06913
39.23 5.93785 -7.0641
39.24 5.94636 -7.05906
39.25 5.95485 -7.054
39.26 5.96334 -7.04894
39.27 5.97182 -7.04387
39.28 5.98029 -7.0388
39.29 5.98875 -7.03371
39.3 5.99721 -7.02861
39.31 6.00566 -7.02351
39.32 6.0141 -7.01839
39.33 6.02253 -7.01327
39.34 6.03096 -7.00814
39.35 6.03937 -7.003
39.36 6.04778 -6.99785
39.37 6.05619 -6.99269
39.38 6.06458 -6.98752
39.39 6.07297 -6.98234
39.4 6.08135 -6.97716
39.41 6.08972 -6.97196
39.42 6.09809 -6.96676
39.43 6.10644 -6.96155
39.44 6.11479 -6.95633
39.45 6.12313 -6.9511
39.46 6.13147 -6.94586
39.47 6.13979 -6.94062
39.48 6.14811 -6.93536
39.49 6.15642 -6.9301
39.5 6.16472 -6.92483
39.51 6.17302 -6.91954
39.52 6.18131 -6.91425
39.53 6.18959 -6.90896
39.54 6.19786 -6.90365
39.55 6.20612 -6.89833
39.56 6.21438 -6.89301
39.57 6.22263 -6.88767
39.58 6.23087 -6.88233
39.59 6.2391 -6.87698
39.6 6.24733 -6.87162
39.61 6.25554 -6.86626
39.62 6.26375 -6.86088
39.63 6.27196 -6.85549
39.64 6.28015 -6.8501
39.65 6.28834 -6.8447
39.66 6.29651 -6.83929
39.67 6.30468 -6.83387
39.68 6.31285 -6.82844
39.69 6.321 -6.82301
39.7 6.32915 -6.81756
39.71 6.33729 -6.81211
39.72 6.34542 -6.80665
39.73 6.35354 -6.80118
39.74 6.36166 -6.7957
39.75 6.36977 -6.79022
39.76 6.37787 -6.78472
39.77 6.38596 -6.77922
39.78 6.39404 -6.77371
39.79 6.40212 -6.76818
39.8 6.41018 -6.76266
39.81 6.41824 -6.75712
39.82 6.4263 -6.75157
39.83 6.43434 -6.74602
39.84 6.44238 -6.74046
39.85 6.45041 -6.73489
39.86 6.45843 -6.72931
39.87 6.46644 -6.72372
39.88 6.47444 -6.71813
39.89 6.48244 -6.71253
39.9 6.49043 -6.70691
39.91 6.49841 -6.70129
39.92 6.50638 -6.69567
39.93 6.51435 -6.69003
39.94 6.5223 -6.68438
39.95 6.53025 -6.67873
39.96 6.53819 -6.67307
39.97 6.54612 -6.6674
39.98 6.55405 -6.66172
39.99 6.56197 -6.65604
40 6.56987 -6.65035
40.01 6.57777 -6.64464
40.02 6.58567 -6.63893
40.03 6.59355 -6.63322
40.04 6.60143 -6.62749
40.05 6.6093 -6.62176
40.06 6.61716 -6.61601
40.07 6.62501 -6.61026
40.08 6.63285 -6.6045
40.09 6.64069 -6.59874
40.1 6.64851 -6.59296
40.11 6.65633 -6.58718
40.12 6.66415 -6.58139
40.13 6.67195 -6.57559
40.14 6.67974 -6.56979
40.15 6.68753 -6.56397
40.16 6.69531 -6.55815
40.17 6.70308 -6.55232
40.18 6.71084 -6.54648
40.19 6.7186 -6.54063
40.2 6.72635 -6.53478
40.21 6.73408 -6.52892
40.22 6.74181 -6.52305
40.23 6.74954 -6.51717
40.24 6.75725 -6.51128
40.25 6.76496 -6.50539
40.26 6.77265 -6.49949
40.27 6.78034 -6.49358
40.28 6.78802 -6.48766
40.29 6.7957 -6.48173
40.3 6.80336 -6.4758
40.31 6.81102 -6.46986
40.32 6.81867 -6.46391
40.33 6.82631 -6.45796
40.34 6.83394 -6.45199
40.35 6.84156 -6.44602
